domain,protocol,repeat,doc_id,expected_version,expected_epoch,dense_versions,sparse_versions,stale,future,mixed,missing,answer_error,update_window,latency_ms
flask,weaviate_naive,0,41,2,5,1,1,1,0,0,1,1,1,8.59604962170124
flask,weaviate_naive,0,46,2,5,1,1,1,0,0,1,1,1,20.487329922616482
flask,weaviate_naive,0,48,2,5,1,1,1,0,0,1,1,1,19.063163548707962
flask,weaviate_naive,0,41,2,5,1,1,1,0,0,1,1,1,25.901539251208305
flask,weaviate_naive,0,44,2,5,1,1,1,0,0,1,1,1,21.53183799237013
flask,weaviate_naive,0,44,2,5,1,1,1,0,0,1,1,1,7.533380761742592
flask,weaviate_naive,0,47,2,5,1,1,1,0,0,1,1,1,8.263204246759415
flask,weaviate_naive,0,48,2,5,1,1,1,0,0,1,1,1,8.281777612864971
flask,weaviate_naive,0,40,2,5,1,1,1,0,0,1,1,1,8.773288689553738
flask,weaviate_naive,0,49,2,5,1,1,1,0,0,1,1,1,5.117837339639664
flask,weaviate_naive,0,42,2,5,1,1,1,0,0,1,1,1,5.183456465601921
flask,weaviate_naive,0,47,2,5,1,1,1,0,0,1,1,1,8.35769809782505
flask,weaviate_naive,0,40,2,5,1,1,1,0,0,1,1,1,12.535514310002327
flask,weaviate_naive,0,48,2,5,1,1,1,0,0,1,1,1,9.054163470864296
flask,weaviate_naive,0,44,2,5,1,1,1,0,0,1,1,1,6.357602775096893
flask,weaviate_naive,0,43,2,5,1,1,1,0,0,1,1,1,9.567327797412872
flask,weaviate_naive,0,44,2,5,1,1,1,0,0,1,1,1,15.766228549182415
flask,weaviate_naive,0,40,2,5,,1,1,0,0,1,1,1,13.08442186564207
flask,weaviate_naive,0,46,2,5,1,1,1,0,0,1,1,1,10.444649495184422
flask,weaviate_naive,0,40,2,5,,1,1,0,0,1,1,1,5.7926420122385025
flask,weaviate_naive,0,43,2,5,,1,1,0,0,1,1,1,6.3943034037947655
flask,weaviate_naive,0,46,2,5,1,1,1,0,0,1,1,1,4.4677406549453735
flask,weaviate_naive,0,42,2,5,,1,1,0,0,1,1,1,4.806808196008205
flask,weaviate_naive,0,44,2,5,,1,1,0,0,1,1,1,4.154988564550877
flask,weaviate_naive,0,15,2,2,,2,0,0,0,1,1,1,12.965354137122631
flask,weaviate_naive,0,42,2,5,,1,1,0,0,1,1,1,6.677095778286457
flask,weaviate_naive,0,47,2,5,,1,1,0,0,1,1,1,4.312855191528797
flask,weaviate_naive,0,41,2,5,,1,1,0,0,1,1,1,6.7563652992248535
flask,weaviate_naive,0,44,2,5,,1,1,0,0,1,1,1,5.3029898554086685
flask,weaviate_naive,0,6,2,1,,2,0,0,0,1,1,1,4.23076655715704
flask,weaviate_naive,0,42,2,5,,1,1,0,0,1,1,1,4.865977913141251
flask,weaviate_naive,0,47,2,5,,1,1,0,0,1,1,1,4.9370406195521355
flask,weaviate_naive,0,43,2,5,,1,1,0,0,1,1,1,6.8939849734306335
flask,weaviate_naive,0,46,2,5,,1,1,0,0,1,1,1,6.650899536907673
flask,weaviate_naive,0,38,2,4,,2,0,0,0,1,1,1,6.874309852719307
flask,weaviate_naive,0,47,2,5,,1,1,0,0,1,1,1,7.141259498894215
flask,weaviate_naive,0,48,2,5,,2,0,0,0,1,1,0,5.699961446225643
flask,weaviate_naive,0,44,2,5,,2,0,0,0,1,1,0,4.778607748448849
flask,weaviate_naive,0,49,2,5,,2,0,0,0,1,1,0,5.282177589833736
flask,weaviate_naive,0,46,2,5,,2,0,0,0,1,1,0,4.152023233473301
flask,weaviate_naive,0,42,2,5,,2,0,0,0,1,1,0,4.696456715464592
flask,weaviate_naive,0,43,2,5,,2,0,0,0,1,1,0,4.936795681715012
flask,weaviate_naive,0,40,2,5,,2,0,0,0,1,1,0,5.242766812443733
flask,weaviate_naive,0,46,2,5,,2,0,0,0,1,1,0,4.295756109058857
flask,weaviate_naive,0,47,2,5,,2,0,0,0,1,1,0,3.4266598522663116
flask,weaviate_naive,0,43,2,5,,2,0,0,0,1,1,0,5.481831729412079
flask,weaviate_naive,0,42,2,5,,2,0,0,0,1,1,0,4.446092061698437
flask,weaviate_naive,0,46,2,5,,2,0,0,0,1,1,0,4.12891898304224
flask,weaviate_naive,0,42,2,5,,2,0,0,0,1,1,0,3.5684918984770775
flask,weaviate_naive,0,45,2,5,,2,0,0,0,1,1,0,4.157008603215218
flask,weaviate_naive,0,42,2,5,,2,0,0,0,1,1,0,4.293467849493027
flask,weaviate_naive,0,47,2,5,,2,0,0,0,1,1,0,7.626686245203018
flask,weaviate_naive,0,41,2,5,,2,0,0,0,1,1,0,6.8650925531983376
flask,weaviate_naive,0,41,2,5,,2,0,0,0,1,1,0,7.977987639605999
flask,weaviate_naive,0,43,2,5,,2,0,0,0,1,1,0,9.816461242735386
flask,weaviate_naive,0,48,2,5,,2,0,0,0,1,1,0,3.8364268839359283
flask,weaviate_naive,0,29,2,3,,2,0,0,0,1,1,0,5.276774987578392
flask,weaviate_naive,0,48,2,5,,2,0,0,0,1,1,0,6.150035187602043
flask,weaviate_naive,0,43,2,5,,2,0,0,0,1,1,0,7.786041125655174
flask,weaviate_naive,1,23,2,3,1,1,1,0,0,1,1,1,343.3639956638217
flask,weaviate_naive,1,21,2,3,1,1,1,0,0,1,1,1,3.452789969742298
flask,weaviate_naive,1,21,2,3,1,1,1,0,0,1,1,1,25.411727838218212
flask,weaviate_naive,1,3,2,1,,2,0,0,0,1,1,1,382.3906695470214
flask,weaviate_naive,1,41,1,0,1,1,0,0,0,0,0,1,382.03591853380203
flask,weaviate_naive,1,25,2,3,1,1,1,0,0,1,1,1,11.906792409718037
flask,weaviate_naive,1,23,2,3,1,1,1,0,0,1,1,1,27.28618122637272
flask,weaviate_naive,1,26,2,3,1,1,1,0,0,1,1,1,10.092326439917088
flask,weaviate_naive,1,47,1,0,1,1,0,0,0,0,0,1,28.295159339904785
flask,weaviate_naive,1,25,2,3,1,1,1,0,0,1,1,1,3.6349836736917496
flask,weaviate_naive,1,22,2,3,1,1,1,0,0,1,1,1,13.45143560320139
flask,weaviate_naive,1,40,1,0,1,1,0,0,0,0,0,1,426.9423447549343
flask,weaviate_naive,1,30,1,0,1,1,0,0,0,0,0,1,9.029964916408062
flask,weaviate_naive,1,27,2,3,1,1,1,0,0,1,1,1,17.517066560685635
flask,weaviate_naive,1,29,2,3,1,1,1,0,0,1,1,1,4.930444993078709
flask,weaviate_naive,1,22,2,3,1,1,1,0,0,1,1,1,4.279907792806625
flask,weaviate_naive,1,29,2,3,1,1,1,0,0,1,1,1,6.034379824995995
flask,weaviate_naive,1,23,2,3,1,1,1,0,0,1,1,1,5.0965650007128716
flask,weaviate_naive,1,27,2,3,1,1,1,0,0,1,1,1,5.1597366109490395
flask,weaviate_naive,1,36,1,0,1,1,0,0,0,0,0,1,8.494267240166664
flask,weaviate_naive,1,25,2,3,1,1,1,0,0,1,1,1,9.746568277478218
flask,weaviate_naive,1,18,2,2,,2,0,0,0,1,1,1,4.6136509627103806
flask,weaviate_naive,1,24,2,3,1,1,1,0,0,1,1,1,6.463659927248955
flask,weaviate_naive,1,28,2,3,1,1,1,0,0,1,1,1,10.055284947156906
flask,weaviate_naive,1,24,2,3,1,1,1,0,0,1,1,1,7.549072615802288
flask,weaviate_naive,1,37,1,0,1,1,0,0,0,0,0,1,5.804180167615414
flask,weaviate_naive,1,28,2,3,1,1,1,0,0,1,1,1,7.507698610424995
flask,weaviate_naive,1,29,2,3,1,1,1,0,0,1,1,1,6.0744695365428925
flask,weaviate_naive,1,25,2,3,1,1,1,0,0,1,1,1,6.033172830939293
flask,weaviate_naive,1,27,2,3,1,1,1,0,0,1,1,1,6.357133388519287
flask,weaviate_naive,1,20,2,3,1,1,1,0,0,1,1,1,5.703989416360855
flask,weaviate_naive,1,26,2,3,1,1,1,0,0,1,1,1,7.267131470143795
flask,weaviate_naive,1,26,2,3,1,1,1,0,0,1,1,1,5.913685075938702
flask,weaviate_naive,1,5,2,1,,2,0,0,0,1,1,1,5.0167785957455635
flask,weaviate_naive,1,27,2,3,1,1,1,0,0,1,1,1,7.551266811788082
flask,weaviate_naive,1,26,2,3,1,1,1,0,0,1,1,1,5.497396923601627
flask,weaviate_naive,1,27,2,3,1,1,1,0,0,1,1,1,4.98890969902277
flask,weaviate_naive,1,21,2,3,,1,1,0,0,1,1,1,6.169402971863747
flask,weaviate_naive,1,26,2,3,1,1,1,0,0,1,1,1,7.5904084369540215
flask,weaviate_naive,1,23,2,3,,1,1,0,0,1,1,1,6.126850843429565
flask,weaviate_naive,1,25,2,3,,1,1,0,0,1,1,1,4.097113385796547
flask,weaviate_naive,1,23,2,3,,1,1,0,0,1,1,1,6.636247970163822
flask,weaviate_naive,1,27,2,3,1,1,1,0,0,1,1,1,6.408464163541794
flask,weaviate_naive,1,29,2,3,1,1,1,0,0,1,1,1,7.753212936222553
flask,weaviate_naive,1,21,2,3,,1,1,0,0,1,1,1,7.883365266025066
flask,weaviate_naive,1,27,2,3,,1,1,0,0,1,1,1,6.069004535675049
flask,weaviate_naive,1,24,2,3,,1,1,0,0,1,1,1,7.063240744173527
flask,weaviate_naive,1,29,2,3,,1,1,0,0,1,1,1,6.191839464008808
flask,weaviate_naive,1,26,2,3,,2,0,0,0,1,1,0,4.358080215752125
flask,weaviate_naive,1,28,2,3,,2,0,0,0,1,1,0,4.222066141664982
flask,weaviate_naive,1,26,2,3,,2,0,0,0,1,1,0,5.886726081371307
flask,weaviate_naive,1,29,2,3,,2,0,0,0,1,1,0,4.634146578609943
flask,weaviate_naive,1,27,2,3,,2,0,0,0,1,1,1,15.403841622173786
flask,weaviate_naive,1,27,2,3,,2,0,0,0,1,1,1,13.94407544285059
flask,weaviate_naive,1,35,1,0,1,1,0,0,0,0,0,1,13.309767469763756
flask,weaviate_naive,1,35,2,4,1,1,1,0,0,1,1,1,4.827158525586128
flask,weaviate_naive,1,29,2,3,,2,0,0,0,1,1,1,15.897020697593689
flask,weaviate_naive,1,15,2,2,,2,0,0,0,1,1,1,36.977498792111874
flask,weaviate_naive,1,30,2,4,1,1,1,0,0,1,1,1,20.797336474061012
flask,weaviate_naive,1,39,2,4,1,1,1,0,0,1,1,1,3.3073676750063896
flask,weaviate_naive,1,36,2,4,1,1,1,0,0,1,1,1,4.11645881831646
flask,weaviate_naive,1,31,2,4,1,1,1,0,0,1,1,1,10.00020932406187
flask,weaviate_naive,1,36,2,4,1,1,1,0,0,1,1,1,6.897696293890476
flask,weaviate_naive,1,39,2,4,1,1,1,0,0,1,1,1,6.154436618089676
flask,weaviate_naive,1,11,2,2,,2,0,0,0,1,1,1,10.103144682943821
flask,weaviate_naive,1,39,2,4,1,1,1,0,0,1,1,1,21.95434458553791
flask,weaviate_naive,1,34,2,4,1,1,1,0,0,1,1,1,23.61296396702528
flask,weaviate_naive,1,33,2,4,1,1,1,0,0,1,1,1,4.773237742483616
flask,weaviate_naive,1,38,2,4,1,1,1,0,0,1,1,1,19.72552016377449
flask,weaviate_naive,1,30,2,4,1,1,1,0,0,1,1,1,7.532097399234772
flask,weaviate_naive,1,34,2,4,1,1,1,0,0,1,1,1,5.179259926080704
flask,weaviate_naive,1,38,2,4,1,1,1,0,0,1,1,1,7.508576847612858
flask,weaviate_naive,1,38,2,4,1,1,1,0,0,1,1,1,13.722125440835953
flask,weaviate_naive,1,45,1,0,1,1,0,0,0,0,0,1,8.489078842103481
flask,weaviate_naive,1,38,2,4,1,1,1,0,0,1,1,1,7.953425869345665
flask,weaviate_naive,1,35,2,4,1,1,1,0,0,1,1,1,4.93727158755064
flask,weaviate_naive,1,34,2,4,1,1,1,0,0,1,1,1,14.42357711493969
flask,weaviate_naive,1,2,2,1,,2,0,0,0,1,1,1,5.967213772237301
flask,weaviate_naive,1,30,2,4,1,1,1,0,0,1,1,1,12.444160878658295
flask,weaviate_naive,1,31,2,4,1,1,1,0,0,1,1,1,9.443492628633976
flask,weaviate_naive,1,36,2,4,1,1,1,0,0,1,1,1,9.062854573130608
flask,weaviate_naive,1,35,2,4,1,1,1,0,0,1,1,1,6.068521179258823
flask,weaviate_naive,1,49,1,0,1,1,0,0,0,0,0,1,7.84368347376585
flask,weaviate_naive,1,35,2,4,1,1,1,0,0,1,1,1,9.965543635189533
flask,weaviate_naive,1,34,2,4,1,1,1,0,0,1,1,1,10.386352427303791
flask,weaviate_naive,1,38,2,4,1,1,1,0,0,1,1,1,13.406862504780293
flask,weaviate_naive,1,30,2,4,1,1,1,0,0,1,1,1,7.709324359893799
flask,weaviate_naive,1,32,2,4,1,1,1,0,0,1,1,1,5.470197647809982
flask,weaviate_naive,1,36,2,4,1,1,1,0,0,1,1,1,5.056473426520824
flask,weaviate_naive,1,39,2,4,1,1,1,0,0,1,1,1,4.791064187884331
flask,weaviate_naive,1,38,2,4,1,1,1,0,0,1,1,1,7.4547287076711655
flask,weaviate_naive,1,36,2,4,1,1,1,0,0,1,1,1,9.106870740652084
flask,weaviate_naive,1,30,2,4,,1,1,0,0,1,1,1,8.993520401418209
flask,weaviate_naive,1,38,2,4,1,1,1,0,0,1,1,1,9.858387522399426
flask,weaviate_naive,1,1,2,1,,2,0,0,0,1,1,1,5.173947662115097
flask,weaviate_naive,1,34,2,4,,1,1,0,0,1,1,1,3.2907268032431602
flask,weaviate_naive,1,30,2,4,,1,1,0,0,1,1,1,4.65389434248209
flask,weaviate_naive,1,39,2,4,1,1,1,0,0,1,1,1,4.547730088233948
flask,weaviate_naive,1,31,2,4,,1;2,1,0,1,1,1,1,4.359851591289043
flask,weaviate_naive,1,28,2,3,,2,0,0,0,1,1,1,5.354235880076885
flask,weaviate_naive,1,32,2,4,,1,1,0,0,1,1,1,6.24433346092701
flask,weaviate_naive,1,33,2,4,,1,1,0,0,1,1,1,2.8031114488840103
flask,weaviate_naive,1,37,2,4,1,1,1,0,0,1,1,1,13.814520090818405
flask,weaviate_naive,1,32,2,4,,1,1,0,0,1,1,1,6.053809076547623
flask,weaviate_naive,1,46,1,0,1,1,0,0,0,0,0,1,12.651743367314339
flask,weaviate_naive,1,0,2,1,,2,0,0,0,1,1,1,7.41910096257925
flask,weaviate_naive,1,33,2,4,,1,1,0,0,1,1,1,5.326051265001297
flask,weaviate_naive,1,34,2,4,,2,0,0,0,1,1,0,5.298679694533348
flask,weaviate_naive,1,31,2,4,,2,0,0,0,1,1,0,5.557069554924965
flask,weaviate_naive,1,17,2,2,,2,0,0,0,1,1,0,4.076110199093819
flask,weaviate_naive,1,38,2,4,,2,0,0,0,1,1,0,4.041444510221481
flask,weaviate_naive,1,38,2,4,,2,0,0,0,1,1,1,3.834318369626999
flask,weaviate_naive,1,33,2,4,,2,0,0,0,1,1,1,5.8180829510092735
flask,weaviate_naive,1,2,2,1,,2,0,0,0,1,1,1,12.2455395758152
flask,weaviate_naive,1,40,1,0,1,1,0,0,0,0,0,1,11.09483651816845
flask,weaviate_naive,1,44,1,0,1,1,0,0,0,0,0,1,16.188337467610836
flask,weaviate_naive,1,49,2,5,1,1,1,0,0,1,1,1,10.756266303360462
flask,weaviate_naive,1,49,2,5,1,1,1,0,0,1,1,1,5.873928777873516
flask,weaviate_naive,1,43,2,5,1,1,1,0,0,1,1,1,23.78233429044485
flask,weaviate_naive,1,49,2,5,1,1,1,0,0,1,1,1,20.066233351826668
flask,weaviate_naive,1,41,2,5,1,1,1,0,0,1,1,1,19.8611905798316
flask,weaviate_naive,1,16,2,2,,2,0,0,0,1,1,1,19.94567271322012
flask,weaviate_naive,1,46,2,5,1,1,1,0,0,1,1,1,8.351138792932034
flask,weaviate_naive,1,43,2,5,1,1,1,0,0,1,1,1,6.3933115452528
flask,weaviate_naive,1,33,2,4,,2,0,0,0,1,1,1,6.066816858947277
flask,weaviate_naive,1,49,2,5,1,1,1,0,0,1,1,1,8.157884702086449
flask,weaviate_naive,1,40,2,5,1,1,1,0,0,1,1,1,20.398659631609917
flask,weaviate_naive,1,41,2,5,1,1,1,0,0,1,1,1,20.328433252871037
flask,weaviate_naive,1,47,2,5,1,1,1,0,0,1,1,1,23.145092651247978
flask,weaviate_naive,1,18,2,2,,2,0,0,0,1,1,1,9.283769875764847
flask,weaviate_naive,1,47,2,5,1,1,1,0,0,1,1,1,16.74723159521818
flask,weaviate_naive,1,45,2,5,1,1,1,0,0,1,1,1,9.944123215973377
flask,weaviate_naive,1,47,2,5,1,1,1,0,0,1,1,1,10.974709875881672
flask,weaviate_naive,1,43,2,5,1,1,1,0,0,1,1,1,7.380262948572636
flask,weaviate_naive,1,41,2,5,1,1,1,0,0,1,1,1,14.96117003262043
flask,weaviate_naive,1,29,2,3,,2,0,0,0,1,1,1,5.5019063875079155
flask,weaviate_naive,1,42,2,5,1,1,1,0,0,1,1,1,20.535950548946857
flask,weaviate_naive,1,44,2,5,1,1,1,0,0,1,1,1,10.736988857388496
flask,weaviate_naive,1,47,2,5,1,1,1,0,0,1,1,1,8.053400553762913
flask,weaviate_naive,1,46,2,5,1,1,1,0,0,1,1,1,12.139695696532726
flask,weaviate_naive,1,42,2,5,1,1,1,0,0,1,1,1,9.981636889278889
flask,weaviate_naive,1,29,2,3,,2,0,0,0,1,1,1,9.705150499939919
flask,weaviate_naive,1,44,2,5,1,1,1,0,0,1,1,1,4.316369071602821
flask,weaviate_naive,1,19,2,2,,2,0,0,0,1,1,1,20.4397514462471
flask,weaviate_naive,1,43,2,5,1,1,1,0,0,1,1,1,5.539335310459137
flask,weaviate_naive,1,46,2,5,1,1,1,0,0,1,1,1,7.557381875813007
flask,weaviate_naive,1,45,2,5,1,1,1,0,0,1,1,1,4.583369940519333
flask,weaviate_naive,1,40,2,5,1,1,1,0,0,1,1,1,7.457534782588482
flask,weaviate_naive,1,40,2,5,1,1,1,0,0,1,1,1,8.755290880799294
flask,weaviate_naive,1,45,2,5,1,1,1,0,0,1,1,1,7.57448747754097
flask,weaviate_naive,1,47,2,5,1,1,1,0,0,1,1,1,16.308235004544258
flask,weaviate_naive,1,44,2,5,1,1,1,0,0,1,1,1,6.548031233251095
flask,weaviate_naive,1,49,2,5,1,1,1,0,0,1,1,1,6.661787629127502
flask,weaviate_naive,1,45,2,5,1,1,1,0,0,1,1,1,5.335194990038872
flask,weaviate_naive,1,47,2,5,1,1,1,0,0,1,1,1,4.695666953921318
flask,weaviate_naive,1,47,2,5,1,1,1,0,0,1,1,1,4.20793704688549
flask,weaviate_naive,1,1,2,1,,2,0,0,0,1,1,1,5.490599200129509
flask,weaviate_naive,1,45,2,5,1,1,1,0,0,1,1,1,3.612983040511608
flask,weaviate_naive,1,47,2,5,1,1,1,0,0,1,1,1,4.857584834098816
flask,weaviate_naive,1,49,2,5,1,1,1,0,0,1,1,1,6.726107560098171
flask,weaviate_naive,1,42,2,5,1,1,1,0,0,1,1,1,7.655171677470207
flask,weaviate_naive,1,46,2,5,1,1,1,0,0,1,1,1,6.798080168664455
flask,weaviate_naive,1,2,2,1,,2,0,0,0,1,1,1,5.381946451961994
flask,weaviate_naive,1,0,2,1,,2,0,0,0,1,1,1,2.787373960018158
flask,weaviate_naive,1,41,2,5,1,1,1,0,0,1,1,1,5.355255678296089
flask,weaviate_naive,1,46,2,5,1,1,1,0,0,1,1,1,4.096881486475468
flask,weaviate_naive,1,48,2,5,1,1,1,0,0,1,1,1,5.148208700120449
flask,weaviate_naive,1,45,2,5,1,1,1,0,0,1,1,1,3.1507806852459908
flask,weaviate_naive,1,40,2,5,,1,1,0,0,1,1,1,4.591920413076878
flask,weaviate_naive,1,49,2,5,1,1,1,0,0,1,1,1,7.060515694320202
flask,weaviate_naive,1,48,2,5,1,1,1,0,0,1,1,1,5.817322991788387
flask,weaviate_naive,1,41,2,5,,1,1,0,0,1,1,1,2.867814153432846
flask,weaviate_naive,1,42,2,5,1,1,1,0,0,1,1,1,8.873183280229568
flask,weaviate_naive,1,40,2,5,,1,1,0,0,1,1,1,3.6412179470062256
flask,weaviate_naive,1,48,2,5,1,1,1,0,0,1,1,1,4.463224671781063
flask,weaviate_naive,1,46,2,5,1,1,1,0,0,1,1,1,3.6490904167294502
flask,weaviate_naive,1,41,2,5,,1,1,0,0,1,1,1,8.200914599001408
flask,weaviate_naive,1,48,2,5,1,1,1,0,0,1,1,1,8.156517520546913
flask,weaviate_naive,1,40,2,5,,1,1,0,0,1,1,1,5.678181536495686
flask,weaviate_naive,1,48,2,5,1,1,1,0,0,1,1,1,5.518588237464428
flask,weaviate_naive,1,44,2,5,,1,1,0,0,1,1,1,3.886580467224121
flask,weaviate_naive,1,45,2,5,,1,1,0,0,1,1,1,6.0454243794083595
flask,weaviate_naive,1,43,2,5,,1,1,0,0,1,1,1,6.510426290333271
flask,weaviate_naive,1,44,2,5,,1,1,0,0,1,1,1,9.201165288686752
flask,weaviate_naive,1,46,2,5,,1,1,0,0,1,1,1,5.576309747993946
flask,weaviate_naive,1,45,2,5,,1,1,0,0,1,1,1,3.7326477468013763
flask,weaviate_naive,1,45,2,5,,1,1,0,0,1,1,1,9.094550274312496
flask,weaviate_naive,1,16,2,2,,2,0,0,0,1,1,1,8.027230389416218
flask,weaviate_naive,1,46,2,5,,1,1,0,0,1,1,1,10.198197327554226
flask,weaviate_naive,1,45,2,5,,2,0,0,0,1,1,0,5.58075774461031
flask,weaviate_naive,1,45,2,5,,2,0,0,0,1,1,0,4.695081152021885
flask,weaviate_naive,1,24,2,3,,2,0,0,0,1,1,0,6.300409324467182
flask,weaviate_naive,1,26,2,3,,2,0,0,0,1,1,0,5.427063442766666
flask,weaviate_naive,1,40,2,5,,2,0,0,0,1,1,0,2.674296498298645
flask,weaviate_naive,1,42,2,5,,2,0,0,0,1,1,0,3.068281337618828
flask,weaviate_naive,1,41,2,5,,2,0,0,0,1,1,0,5.324020981788635
flask,weaviate_naive,1,47,2,5,,2,0,0,0,1,1,0,5.544607527554035
flask,weaviate_naive,1,49,2,5,,2,0,0,0,1,1,0,5.264843814074993
flask,weaviate_naive,1,41,2,5,,2,0,0,0,1,1,0,8.094798773527145
flask,weaviate_naive,1,43,2,5,,2,0,0,0,1,1,0,4.872150719165802
flask,weaviate_naive,1,41,2,5,,2,0,0,0,1,1,0,5.109170451760292
flask,weaviate_naive,1,45,2,5,,2,0,0,0,1,1,0,5.90040348470211
flask,weaviate_naive,1,3,2,1,,2,0,0,0,1,1,0,4.237842746078968
flask,weaviate_naive,1,49,2,5,,2,0,0,0,1,1,0,3.994656726717949
flask,weaviate_naive,1,43,2,5,,2,0,0,0,1,1,0,5.555029958486557
flask,weaviate_naive,1,45,2,5,,2,0,0,0,1,1,0,4.615838639438152
flask,weaviate_naive,1,45,2,5,,2,0,0,0,1,1,0,4.070228897035122
flask,weaviate_naive,1,30,2,4,,2,0,0,0,1,1,0,5.7658664882183075
flask,weaviate_naive,1,15,2,2,,2,0,0,0,1,1,0,4.9317367374897
flask,weaviate_naive,1,40,2,5,,2,0,0,0,1,1,0,2.8534336015582085
flask,weaviate_naive,1,47,2,5,,2,0,0,0,1,1,0,5.134410224854946
flask,weaviate_naive,1,43,2,5,,2,0,0,0,1,1,0,5.046099424362183
flask,weaviate_naive,1,48,2,5,,2,0,0,0,1,1,0,3.726438619196415
flask,weaviate_naive,1,42,2,5,,2,0,0,0,1,1,0,4.772042855620384
flask,weaviate_naive,2,41,1,0,1,1,0,0,0,0,0,1,318.85116919875145
flask,weaviate_naive,2,17,2,2,,2,0,0,0,1,1,0,3.921791911125183
flask,weaviate_naive,2,11,2,2,,2,0,0,0,1,1,1,3.0347267165780067
flask,weaviate_naive,2,7,2,1,,2,0,0,0,1,1,1,342.7646579220891
flask,weaviate_naive,2,21,2,3,1,1,1,0,0,1,1,1,19.349422305822372
flask,weaviate_naive,2,24,2,3,1,1,1,0,0,1,1,1,4.6491604298353195
flask,weaviate_naive,2,27,2,3,1,1,1,0,0,1,1,1,3.1890757381916046
flask,weaviate_naive,2,26,2,3,1,1,1,0,0,1,1,1,6.369341164827347
flask,weaviate_naive,2,26,2,3,1,1,1,0,0,1,1,1,7.530129514634609
flask,weaviate_naive,2,25,2,3,1,1,1,0,0,1,1,1,8.528327569365501
flask,weaviate_naive,2,21,2,3,1,1,1,0,0,1,1,1,17.58244726806879
flask,weaviate_naive,2,27,2,3,1,1,1,0,0,1,1,1,13.54068424552679
flask,weaviate_naive,2,46,1,0,1,1,0,0,0,0,0,1,402.6535367593169
flask,weaviate_naive,2,21,2,3,1,1,1,0,0,1,1,1,9.611574001610279
flask,weaviate_naive,2,28,2,3,1,1,1,0,0,1,1,1,12.195411138236523
flask,weaviate_naive,2,40,1,0,1,1,0,0,0,0,0,1,14.220057986676693
flask,weaviate_naive,2,19,2,2,,2,0,0,0,1,1,1,417.778748087585
flask,weaviate_naive,2,27,2,3,1,1,1,0,0,1,1,1,15.608892776072025
flask,weaviate_naive,2,26,2,3,1,1,1,0,0,1,1,1,11.806441470980644
flask,weaviate_naive,2,25,2,3,1,1,1,0,0,1,1,1,8.445514366030693
flask,weaviate_naive,2,8,2,1,,2,0,0,0,1,1,1,8.005110546946526
flask,weaviate_naive,2,27,2,3,1,1,1,0,0,1,1,1,11.023218743503094
flask,weaviate_naive,2,25,2,3,1,1,1,0,0,1,1,1,2.718198113143444
flask,weaviate_naive,2,23,2,3,1,1,1,0,0,1,1,1,5.50282746553421
flask,weaviate_naive,2,27,2,3,1,1,1,0,0,1,1,1,5.474579520523548
flask,weaviate_naive,2,22,2,3,1,1,1,0,0,1,1,1,6.197981536388397
flask,weaviate_naive,2,26,2,3,1,1,1,0,0,1,1,1,8.153289556503296
flask,weaviate_naive,2,20,2,3,1,1,1,0,0,1,1,1,4.87767718732357
flask,weaviate_naive,2,25,2,3,1,1,1,0,0,1,1,1,4.782593809068203
flask,weaviate_naive,2,24,2,3,1,1,1,0,0,1,1,1,8.009461686015129
flask,weaviate_naive,2,46,1,0,1,1,0,0,0,0,0,1,5.292680114507675
flask,weaviate_naive,2,26,2,3,1,1,1,0,0,1,1,1,9.113546460866928
flask,weaviate_naive,2,25,2,3,1,1,1,0,0,1,1,1,4.603336565196514
flask,weaviate_naive,2,25,2,3,1,1,1,0,0,1,1,1,4.187372513115406
flask,weaviate_naive,2,24,2,3,1,1,1,0,0,1,1,1,4.567479714751244
flask,weaviate_naive,2,20,2,3,1,1,1,0,0,1,1,1,9.179794229567051
flask,weaviate_naive,2,20,2,3,1,1,1,0,0,1,1,1,9.689313359558582
flask,weaviate_naive,2,28,2,3,1,1,1,0,0,1,1,1,6.0500288382172585
flask,weaviate_naive,2,29,2,3,1,1,1,0,0,1,1,1,3.785153850913048
flask,weaviate_naive,2,29,2,3,1,1,1,0,0,1,1,1,6.5690902993083
flask,weaviate_naive,2,27,2,3,1,1,1,0,0,1,1,1,6.411757320165634
flask,weaviate_naive,2,37,1,0,1,1,0,0,0,0,0,1,9.778612293303013
flask,weaviate_naive,2,20,2,3,,1,1,0,0,1,1,1,10.94285398721695
flask,weaviate_naive,2,29,2,3,1,1,1,0,0,1,1,1,4.053112119436264
flask,weaviate_naive,2,0,2,1,,2,0,0,0,1,1,1,6.15045428276062
flask,weaviate_naive,2,25,2,3,1,1,1,0,0,1,1,1,4.750424064695835
flask,weaviate_naive,2,22,2,3,,1,1,0,0,1,1,1,4.434207454323769
flask,weaviate_naive,2,29,2,3,1,1,1,0,0,1,1,1,7.801690138876438
flask,weaviate_naive,2,26,2,3,1,1,1,0,0,1,1,1,5.6781526654958725
flask,weaviate_naive,2,22,2,3,,1,1,0,0,1,1,1,5.686507560312748
flask,weaviate_naive,2,21,2,3,,1,1,0,0,1,1,1,8.17650556564331
flask,weaviate_naive,2,24,2,3,,1,1,0,0,1,1,1,4.034846089780331
flask,weaviate_naive,2,0,2,1,,2,0,0,0,1,1,1,7.472584024071693
